product_guid,manufacturer,model_name,camber_profile,camber_profile_confidence,camber_profile_posterior,core_material,core_material_confidence,core_material_posterior,price,price_confidence,price_posterior,availability,availability_confidence,availability_posterior,comparable_board,comparable_board_confidence,comparable_board_posterior,base_material,base_material_confidence,base_material_posterior,recommended_weight_range,recommended_weight_range_confidence,recommended_weight_range_posterior,flex_rating,flex_rating_confidence,flex_rating_posterior,model_first_available_year,model_first_available_year_confidence,model_first_available_year_posterior,tip_tail_width,tip_tail_width_confidence,tip_tail_width_posterior,sidecut_radius,sidecut_radius_confidence,sidecut_radius_posterior,rider_level,rider_level_confidence,rider_level_posterior,warranty,warranty_confidence,warranty_posterior,reviewer_opinion,reviewer_opinion_confidence,reviewer_opinion_posterior,topsheet,topsheet_confidence,topsheet_posterior,board_designer,board_designer_confidence,board_designer_posterior,board_weight,board_weight_confidence,board_weight_posterior,manufacturing_location,manufacturing_location_confidence,manufacturing_location_posterior,carving_rating,carving_rating_confidence,carving_rating_posterior,powder_rating,powder_rating_confidence,powder_rating_posterior,waist_width_at_156,waist_width_at_156_confidence,waist_width_at_156_posterior,recommended_weight_at_159,recommended_weight_at_159_confidence,recommended_weight_at_159_posterior,effective_edge,effective_edge_confidence,effective_edge_posterior,sidecut_radius_at_159,sidecut_radius_at_159_confidence,sidecut_radius_at_159_posterior,tip_tail_width_at_159,tip_tail_width_at_159_confidence,tip_tail_width_at_159_posterior,board_category,board_category_confidence,board_category_posterior,brand,brand_confidence,brand_posterior,mounting_pattern,mounting_pattern_confidence,mounting_pattern_posterior,shape,shape_confidence,shape_posterior,available_sizes,available_sizes_confidence,available_sizes_posterior,model_year,model_year_confidence,model_year_posterior,gender,gender_confidence,gender_posterior,laminate,laminate_confidence,laminate_posterior,product_type,product_type_confidence,product_type_posterior,terrain_suitability,terrain_suitability_confidence,terrain_suitability_posterior,setback,setback_confidence,setback_posterior,negative_aspect,negative_aspect_confidence,negative_aspect_posterior,sustainability_certification,sustainability_certification_confidence,sustainability_certification_posterior,stance_width_range_size,stance_width_range_size_confidence,stance_width_range_size_posterior,edge_hold,edge_hold_confidence,edge_hold_posterior,construction_material_innovation,construction_material_innovation_confidence,construction_material_innovation_posterior,sidewall_material,sidewall_material_confidence,sidewall_material_posterior,positive_aspect,positive_aspect_confidence,positive_aspect_posterior,edge_technology,edge_technology_confidence,edge_technology_posterior,turn_initiation_performance,turn_initiation_performance_confidence,turn_initiation_performance_posterior,sidecut_type,sidecut_type_confidence,sidecut_type_posterior,taper,taper_confidence,taper_posterior,binding_compatibility,binding_compatibility_confidence,binding_compatibility_posterior,chatter_performance,chatter_performance_confidence,chatter_performance_posterior,predecessor_model_name,predecessor_model_name_confidence,predecessor_model_name_posterior,contact_length_size,contact_length_size_confidence,contact_length_size_posterior,return_policy_terms,return_policy_terms_confidence,return_policy_terms_posterior,jibbing_rating_tgr,jibbing_rating_tgr_confidence,jibbing_rating_tgr_posterior,overall_rating_snowboardingprofiles,overall_rating_snowboardingprofiles_confidence,overall_rating_snowboardingprofiles_posterior,speed_rating_tgr,speed_rating_tgr_confidence,speed_rating_tgr_posterior,jumps_rating_tgr,jumps_rating_tgr_confidence,jumps_rating_tgr_posterior,on_snow_feel_tgr,on_snow_feel_tgr_confidence,on_snow_feel_tgr_posterior,pipe_rating_tgr,pipe_rating_tgr_confidence,pipe_rating_tgr_posterior
YE75AiB2va,CAPiTA_Super_Corporation,The_Black_Snowboard_of_Death,Alpine_V1_Directional_plus_Flat_Kick_Tech,0.9608,,Thermopolymer_Hover_Core,0.9608,,1299.99,0.9958,,Preorder_2027,0.9948,,Korua_Otto_Mercury_YES_NSB_Jones_MT_K2_Manifest,0.9499,,Megadrive_XT_sintered_UHMW_carbon_fluro,0.9533,,59_86kg,0.9608,,6.5,0.8230,6.5:0.8230|7.0:0.1770,2001_02_season,0.9709,,29.6_29.5,0.9608,,8.2_7.8_7.6,0.9608,,Advanced_Expert,0.9128,Advanced_Expert:0.9128|Advanced:0.0872,NFC_based_serial_registration_available,0.9890,,Selected_for_Whitelines_100_2020_21,0.9278,,PLT_Technology,0.9608,,,,,,,,Austria_Feistritz_ad_Gail,0.9974,,,,,,,,25.6,0.9608,,,,,1197,0.9608,,,,,,,,All_Mountain_Freeride,0.9948,,CAPiTA,0.9958,,2x4_Inserts,0.9608,,Tapered_Directional,0.9940,,156_159_162_157W_161W,0.6707,156_159_162_157W_161W:0.6707|156_159_162_157W_161W_165W_169W:0.3293,2027,0.9958,,Mens,0.9948,,Holysheet_Tri_Tri_Fiberglass,0.9608,,Snowboard,0.9958,,All_Mountain_and_Freeride,0.9608,,2.0,0.9608,,Not_for_playful_riding_park_or_ground_tricks,0.9405,,Certified_B_Corporation_score_98_9,0.9871,,55.9,0.9608,,Good_in_good_snow_not_best_on_ice,0.9499,,4x20mm_Fairmat_Carbon_Amplifiers,0.9533,,Full_ABS1000_Sidewalls,0.8989,,Carving_was_one_of_its_strengths,0.9499,,,,,,,,New_Age_Progressive_plus_Death_Grip,0.9608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YHkc5wG2xz,Never_Summer_Industries_Inc,Proto_Slinger,Shock_Wave_Rocker_Camber,0.9910,,NS_Superlight_Wood_Core_Poplar_Paulownia_Birch,0.9332,,664.99,0.9503,,Available,0.9912,,Feels_like_higher_end_faster_GNU_Money,0.9620,,Durasurf_XT_Sintered_5501,0.8334,Durasurf_XT_Sintered_5501:0.8334|Durasurf_Sintered_4501:0.1666,63_90plus_kg,0.9205,,4.0,0.9934,,2020_2021_season,0.9742,,29.8,0.9205,,Vario_818_736,0.9205,,Intermediate_to_Advanced,0.9212,,3_Year_Warranty_defects_materials_workmanship,0.9712,,Very_recommendable_evolved_Funslinger_newer_camber,0.9946,,Co_Extruded_Polymer_Topsheet_durable_lightweight,0.9332,,Sam_Anderson,0.9494,Sam_Anderson:0.9494|Sam_Klein:0.0506,,,,Denver_Colorado_USA_handcrafted,0.9997,,Impressive_carving_easy_turn_initiation_effortless,0.9956,,Can_float_moderate_snow_limited_in_deep_powder,0.9940,,25.3,0.9205,,,,,119.0,0.9205,,,,,,,,Freestyle,0.9907,,Never_Summer_Industries,0.9910,,2x4_Inserts,0.9360,,Asymmetrical_Twin,0.9917,,149_153_156_154W_157W,0.9896,,2025_2024_2025_season,0.9910,,Mens,0.9883,,Bi_Lite_Fiberglass_lightweight_strong,0.9332,,Snowboard,0.9039,,Freestyle_Park_All_Mountain,0.9907,,0.0,0.9907,,On_the_pricey_side,0.9620,,,,,,,,Grippy_very_locked_in_icy_conditions,0.9951,,Carbon_VXR_Laminate_Technology_torsional_pop,0.9332,,Sintered_UHMW_Polyethylene_Sidewalls,0.9573,,Very_easy_to_ride_steers_underfoot_turn_on_dime,0.9620,,Full_Wrap_Metal_Edge,0.8896,,Best_for_shorter_tighter_medium_turns,0.9579,,Asym_Vario_Power_Grip_Sidecut_multiple_radii,0.9332,,0.0,0.9205,,,,,,,,Funslinger,0.9977,,,,,,,,,,,,,,,,,,,,,,,,,
YerKncJ6rf,,Highpath,Rock_Out_Camber,0.9999,,Aspen_Select_FSC_certified,0.9581,,629.99,0.9974,,Sold_out,0.9948,,Burton_Instigator_NS_Hammer_Korua_Otto_TL_DT_Yes_Basic_Cardiff_Lynx,0.9620,,50pct_Recycled_Sintered_EG_Electra_Gallium,0.9300,,60-95kg,0.9300,,Stiff,0.9692,,FW22_23,0.9991,,298/301mm,0.9300,,,,,Intermediate_to_Expert,0.6838,Intermediate_to_Expert:0.6838|Intermediate-Advanced:0.2786|Advanced:0.0376,2_years,0.9912,,,,,Castor_bean_bio-based_topsheet,0.9524,,Nils_Mindnich_and_Victor_Daviet,0.9865,,,,,China,0.9620,,Good_locked-in_holds_carve_high_speed,0.9416,,Good_decent_float_less_than_expected,0.9569,,255.0,0.9300,,70-100kg,0.9300,,1185.0,0.9300,,,,,301/304mm,0.9300,,All-Mountain_Freeride,0.9412,,Salomon,0.9991,,2x4_Inserts,0.9300,,Tapered_Directional,0.9974,,146_150_153_156_159_162_159W_162W_165W,0.9489,146_150_153_156_159_162_159W_162W_165W:0.9489|156_159_162_159W_162W:0.0511,2025,0.9868,,Unisex,0.9981,,BA_MD_Glass_Biaxial_Medium_Density,0.8359,,Snowboard,0.9991,,All_Mountain_Powder_carving_side_hits,0.9948,,20.0,0.9300,,Bucked_bounced_in_uneven_wet_spring_snow,0.9620,,28pct_bio_50pct_recycled_base_20pct_recycled_edges,0.9974,,,,,Excellent_grip_hard_snow,0.9977,,Bamboo_veneers_reduce_fiberglass_resin_40pct,0.8006,,Recycled_ABS_Sidewalls,0.9300,,Very_versatile_one-board_quiver,0.9620,,,,,Medium_Fast,0.9620,,Quadratic,0.8542,,4.0,0.4860,4.0:0.4860|3.0:0.4800|2-20_range:0.0340,,,,Not_dampest_but_pretty_damp_carving_moderate_overall,0.9891,,Salomon_Ultimate_Ride,0.8228,,,,,,,,good_jib,0.9620,,,,,Good_alright_on_groomers_not_speed_board,0.9569,,great_j,0.9620,,Semi-Locked_In,0.9620,,great_p,0.9620,
YmBH4HNLYB,Never_Summer_Industries,Valhalla,Triple_Camber_Hybrid,0.9969,,NS_SuperLight_Wood_Core_Poplar_Paulownia_Birch,0.9962,,1049.99,0.9954,,147_153_in_stock_156_160_164_sold_out,0.9962,,Jones_Flagship_ranked_1_freeride_flex_8_directional_rocker,0.9175,,Durasurf_XT_Sintered_5501_Base,0.9962,,63_90kg,0.9839,,8.5,0.9969,,2023_2024_season_model_year_2024,0.9808,,30.5_29.8cm,0.9962,,Vario_722,0.9962,,Intermediate_Advanced,0.9931,,Free_of_defects_in_material_and_workmanship,0.9962,,,,,Co_Extruded_Polymer,0.9962,,,,,,,,Denver_Colorado_USA,0.9808,,,,,,,,25.9,0.9962,,72_100kg,0.9839,,118.0,0.9962,,Vario_756,0.9962,,30.8_30.1cm,0.9962,,Hard_Charging_Freeride,0.9969,,Never_Summer,0.9968,,2x4,0.9962,,Directional,0.9969,,147_153_156_160_164cm,0.7558,147_153_156_160_164cm:0.7558|153_156_160cm:0.2442,2027,0.9912,,Mens,0.9973,,Full_Recluse_Carbon_Web_STS_Pretensioned_Fiberglass_BiLite,0.9962,,Snowboard,0.9963,,10.0,0.9931,,25.0,0.9962,,Definitely_not_for_beginners_requires_aggressive_riding,0.8947,,Prides_on_sourcing_materials_from_US_as_possible,0.7979,,535.0,0.8899,,Best_in_class_edge_hold_hardpack_ice,0.8947,,Full_length_carbon_web_tip_to_tail_powerful_snap,0.9490,,Sintered_UHMW_Polyethylene,0.9962,,Very_stiff_and_stable_at_speed,0.8947,,RIP_Edge_Hold_Technology_Rocker_Integrated_Performance,0.9865,,Requires_some_effort_edge_to_edge,0.7925,,Five_different_radii_extra_contact_points,0.8197,,7.0,0.9962,,,,,Some_chatter_underfoot_on_corn_gravel_snow,0.7703,,,,,,,,,,,,,,Ranked_2_out_of_27_freeride_boards,0.9175,,,,,,,,,,,,,
YngwBvpjlV,Bataleon_Snowboards_Low_Pressure_Studio,Whatever,Medium_Camber_3BT_SideKick,0.9988,,Light_Core_50_50_Poplar_Paulownia,0.9968,,949.99,0.9984,,Pre-order,0.9974,,Ride_Shadowban_hybrid_camber_quiver_killer,0.9186,,Hyper_Glide_S_sintered,0.9968,,71-91kg,0.9963,,5.0,0.9280,5.0:0.9280|4.0:0.0720,Approximately_2010-2011_season,0.9974,,30.4,0.9963,,7.61,0.9963,,Intermediate,0.9963,,,,,Smooth_forgiving_lively_responsive_catch-free,0.9490,,,,,,,,2940.0,0.9465,,Austria,0.5766,,,,,,,,25.9,0.9963,,,,,120.3,0.9963,,,,,,,,All-Mountain_Freestyle,0.9991,,Bataleon,0.9987,,2x4_Inserts,0.9963,,Directional_Twin,0.9988,,144_148_151_154_157_156W_159W_162W,0.9974,,2027,0.9991,,Unisex,0.9969,,Bi-Ax_biaxial_fiberglass,0.9968,,Snowboard,0.9987,,Groomers_Park_Powder,0.9963,,0.0,0.9996,,Gets_wobbly_unstable_at_higher_speeds,0.9951,,Flip_Flop_Base_minimizes_waste_offcuts,0.9921,,51.0-63.0cm,0.9963,,Decent_in_good_conditions_struggles_hardpack_ice,0.9951,,Carbon_Stringers,0.9968,,Urethane_Flex_Walls,0.9966,,3BT_dramatically_reduces_edge_catch,0.9984,,Reduces_edge_catch_maintains_ollie_carving,0.9983,,Smooth_forgiving_effortless_edge_to_edge,0.9870,,,,,,,,Standard_non_Burton_EST,0.9176,,Urethane_sidewalls_reduce_chatter_vibration,0.9984,,,,,,,,45_day_returns,0.9945,,,,,85.6,0.9341,,,,,,,,,,,,,
Z4Q0GblKxU,Nidecker_family_owned_Swiss_company_Rolle,Beta,Surfy_CamRock_camber_between_feet_rocker_tip_tail,0.9963,,Master_Core_poplar_paulownia,0.9637,Master_Core_poplar_paulownia:0.9637|Master_Core_poplar_beech_spruce_paulownia:0.0363,849.99,0.9974,,Preorder,0.9974,,YES_PYL_Burton_FA_Jones_Flagship_Rossignol_XV_LibTech_BRD_etc,0.9140,,N_7000_Hybrid_extruded_sintered_durability,0.9975,,65_to_90kg,0.7826,65_to_90kg:0.7826|60_to_80kg:0.2174,4.0,0.9965,,2022_season_2021_22,0.5335,,292.0,0.9963,,7.6,0.9975,,Intermediate_Advanced,0.9963,,2_year_warranty_extendable_to_3_years,0.9923,,Powerful_hard_carving_front_foot_ride_transforms_floaty_in_pow,0.9346,,Absorbnid_vibration_absorbing_smooth_ride,0.9923,,,,,,,,,,,,,,,,,256.0,0.9975,,,,,1180.0,0.9975,,,,,,,,Freeride_Powder,0.9963,,Nidecker,0.9995,,2x4_Inserts_6_rows,0.9965,,Tapered_Directional,0.9963,,151_157_162_165W,0.7500,151_157_162_165W:0.7500|157_162:0.2500,2027,0.9963,,Unisex_Mens_listed_under_mens,0.9726,,Biax_Plus_90deg_weave_enhanced_power_transfer,0.9923,,Snowboard,0.9995,,Powder_Freeride_Backcountry,0.9963,,40.0,0.9975,,No_fun_ice_hard_snow_3D_nose_squirrelly,0.6786,,Made_from_most_sustainably_sourced_timber,0.9923,,540.0,0.9975,,Adequate_not_special_works_except_hard_snow_ice,0.9346,,Premium_Sandwich_Construction_carbon_stringers,0.9923,,,,,Super_smooth_floaty_feeling_in_powder,0.6786,,,,,Excels_narrow_s_turns_build_speed_hard_groomer_carves,0.9346,,,,,10.0,0.9963,,,,,,,,,,,1030.0,0.9963,,30_day_return_minus_14_99_shipping_discounted_final,0.9923,,,,,,,,,,,,,,,,,,,
Z5ADFyMD1V,Mervin_Manufacturing,Mayhem_Ripper_2027,Traditional_positive_camber,0.9954,,OP_75pct_Aspen_25pct_Paulownia_TriAx_BiAx,0.9944,,1199.99,0.9930,,Preorder_not_yet_released,0.9660,,Burton_Custom_Camber_679_95,0.8571,,Sintered_Knife_Cut_Base,0.9726,,50_plus_kg_110_plus_lbs,0.9660,,6.0,0.9646,6.0:0.9646|7.0:0.0354,2024_2025_season,0.7763,,29.9,0.6339,29.9:0.6339|29.7:0.3661,8.0_8.3_8.0,0.9660,,Intermediate_Advanced,0.9660,,Structural_defects_only,0.9462,,,,,Eco_Sublimated_Poly_Topsheet,0.9660,,Matt_Mayhem_Biolos_Lost_Surfboards,0.9945,,2760.0,0.9608,,Sequim_Washington_USA,0.9175,,,,,,,,25.7,0.6339,25.7:0.6339|25.5:0.3661,60_plus_kg_130_plus_lbs,0.9660,,,,,8.0_8.3_8.0,0.9660,,30.4,0.6339,30.4:0.6339|30.2:0.3661,Freestyle_All_Mountain,0.9726,,Lib_Tech,0.9945,,2x4_Inserts,0.9726,,True_Twin,0.9994,,153cm_156cm_159cm,0.9726,,2027,0.9726,,Mens,0.9726,,Tri_Ax_Bi_Ax_Fiber,0.9660,,Snowboard,0.9816,,Resort_Park,0.9660,,0.0,0.9726,,Catchy_feel_one_of_more_catchy_boards,0.9219,,Zero_hazardous_waste_production,0.9517,,20.25_to_25.0_inches,0.9660,,Suitable_for_icy_snow_conditions,0.9315,,3way_fiber_snap_decrease_vibrations,0.9212,,Birch_Internal_plus_UHMW_Sintered,0.9930,,Super_responsive_fast_edge_to_edge,0.8244,,No_Magne_Traction_traditional_edges,0.9948,No_Magne_Traction_traditional_edges:0.9948|Magne_Traction_serrated_edges:0.0052,,,,Progressive_twin_sidecut,0.9947,,,,,All_standard_2x4_excludes_Burton_3D_EST,0.9930,,Below_average_chattery_feel,0.9315,,Lib_Tech_Mayhem_Rad_Ripper,0.7763,,113.0,0.9660,,,,,Not_recommended_catchy_not_agile,0.9245,,72.8,0.9423,,,,,,,,Locked_in,0.9315,,,,
Z6PFaeBlBM,,Huck_Knife_Pro,Quad_Camber_camber_dominant,0.9974,,Ghost_Green_Core_Paulownia_wood,0.9300,,692.99,0.9948,,Closeout_limited_availability,0.9022,,Capita_DOA_HK_softer_more_jib_friendly,0.8690,,Sintered_EG_Electra_Gallium,0.6477,,55-75kg,0.9948,,Very_Stiff,0.9346,,2017,0.9022,,295.0,0.9948,,,,,Advanced_Expert,0.8603,Advanced_Expert:0.8603|Intermediate_Advanced:0.1397,2_years_manufacturer_defects,0.6465,,,,,Graphics_dont_look_great_ride_compensates,0.7899,,Dusty_Henricksen_and_Sven_Thorgren,0.6976,,,,,Altenmarkt_Austria_AMER_factory,0.8197,,,,,,,,255.0,0.9948,,65-90kg,0.9948,,1216.0,0.9948,,,,,298.0,0.9948,,High_performance_freestyle,0.9607,High_performance_freestyle:0.9607|Park_and_Freestyle:0.0393,Salomon,0.9985,,2x4_Inserts,0.9300,,True_Twin_symmetrical_centered,0.6477,,153_156_156W_159_159W,0.8050,153_156_156W_159_159W:0.8050|149_153_156_156W_159_159W:0.1950,2025,0.9974,,Mens,0.6465,,Triax_BA_MD_Glass_European_fiberglass,0.9945,,Snowboard,0.9974,,Park_Street_Sidehits,0.5324,Park_Street_Sidehits:0.5324|Terrain_parks_and_urban:0.4676,0.0,0.9948,,Catchy_if_not_on_edge_demands_performance,0.9062,,30pct_bio_based_molecular_from_plants,0.6054,,,,,Strong_predictable_even_on_firm_ice,0.8720,,Ghost_Carbon_Beams_tip_tail_pop_stability,0.9945,,ABS_Sidewalls_Gunslinger_carbon_inlays,0.8856,,Excellent_pop_energy_return_carbon_beams,0.9062,,,,,,,,EQ_Rad_Sidecut_equalizer_radial_blend,0.6477,,,,,,,,,,,Salomon_Huck_Knife_standard,0.9022,,,,,,,,,,,,,,,,,,,,,,,,,
ZVutVOH5yg,Nidecker_Group_NDK,Rally_Cat,True_Camber_Jones,0.9974,,Master_Core_dual_density_1to1_Poplar_Paulownia,0.9974,,849.99,0.9974,,Preorder,0.9890,,Capita_Space_Metal_Fantasy_Jones_Airheart_K2_Coldshoulder_Gnu_Velvet,0.9524,,Sintered_8000_UHMWPE_carbon_ultra_fast_durable,0.9994,,49_73kg_110_160lbs,0.9948,,3.0,0.6754,3.0:0.6754|4.0:0.2477|6.0:0.0769,2025_season,0.9479,,Equal_tip_and_tail_width_all_sizes_eg_288mm,0.9963,,8.0,0.9963,,Beginner_Intermediate,0.9868,,2_plus_1_year_warranty,0.9974,,Very_recommendable_ride_didnt_want_to_return_demo,0.9742,,Premium_Topsheet_durable_scratch_resistant,0.9963,,Inaki_Odriozola,0.9963,,2700.0,0.9963,,Dubai_UAE_SWS_Factory,0.9940,,,,,,,,252.0,0.9974,,,,,1150.0,0.9458,1150.0:0.9458|1154.0:0.0542,8.9,0.9963,,,,,All_Mountain,0.9890,,Jones_Snowboards,0.9984,,2x4_Inserts_Standard_Pack,0.9963,,Directional_Twin,0.9900,Directional_Twin:0.9900|True_Twin:0.0100,151_154_155W_156_158_159W_161_162W_166W_170W,0.9877,151_154_155W_156_158_159W_161_162W_166W_170W:0.9877|151_154_155W_156_158_159W_162W:0.0123,2027,0.9890,,Mens,0.9890,,Biaxial_Fiberglass_dual_layer_dual_directional,0.9963,,Snowboard,0.9991,,All_Mountain_Casual_Cruising_Freestyle_Park,0.9836,,20.0,0.9974,,Not_most_stable_at_high_speeds,0.9681,,100pct_solar_power_since_2020_89pct_CO2_drop,0.9973,,540.0,0.9877,540.0:0.9877|580.0:0.0123,,,,,,,Recycled_ABS_rounded_finish_deflects_impact,0.9963,,Excellent_value_all_primary_Jones_tech_features,0.9317,,Medium_Traction_Tech_strategic_contact_points,0.9414,,,,,Progressive_Sidecut,0.8740,,0.0,0.9974,,,,,,,,,,,106.4,0.9963,,New_unused_within_30_days_buyer_covers_return,0.9974,,,,,,,,,,,,,,,,,,,
ZZn9P07a0u,Never_Summer_Industries,V_Twin,Triple_Camber_Hybrid,0.9462,,NS_SuperLight_Poplar_Paulownia_Birch,0.9979,,1049.99,0.9462,,Preorder,0.9462,,CAPiTA_DOA_true_twin_flex6_camber_park_549,0.7743,,Durasurf_XT_Sintered_5501_graphite_infused,0.9917,,63_90kg_140_200lbs,0.9462,,6.0,0.9462,,2025,0.9405,,308.0,0.9462,,771.0,0.9462,,Intermediate_Advanced,0.9462,,3_year_limited_warranty_manufacturer_defects,0.9963,,Easy_turning_playful_forgiving_exceptional_grip,0.9654,,Co_Extruded_Polymer_scratch_chip_resistant_stomp_pad,0.9462,,Tracey_Canaday_co_founder,0.9799,,3120.0,0.9754,,Denver_Colorado_USA_handcrafted,0.9997,,,,,,,,256.0,0.9462,,68_90kg_150_200lbs,0.9462,,1220.0,0.9462,,780.0,0.9462,,305.0,0.9462,,Freestyle_All_Mountain,0.9462,,Never_Summer,0.9923,,2x4_Inserts,0.9462,,True_Twin,0.9462,,153cm_157cm_160cm,0.9462,,2027_FW_2026_27,0.9923,,Mens,0.9462,,Bi_Lite_Fiberglass_STS_ultralight,0.8982,,Snowboard,0.9923,,All_Mountain_Freestyle_Freeride,0.9462,,0.0,0.9462,,Not_for_bombing_high_speed_carving_deep_powder,0.9978,,,,,,,,Close_to_10_out_of_10_more_than_trad_camber,0.9972,,Full_Recluse_Carbon_Web_20deg_torsional_longevity,0.9991,,UHMW_Polyethylene,0.9462,,Hooks_but_doesnt_catch_forgiving_of_skewed_landings,0.9992,,RIP_Edge_Hold_Technology_wave_base_high_pressure,0.9462,,Super_easy_almost_too_easy_board_turns_before_ready,0.9635,,Power_Grip_Sidecut_Vario_multiple_radii,0.9462,,0.0,0.9462,,,,,Some_tip_tail_chatter_at_high_speed_quiets_at_feet,0.9991,,,,,,,,,,,,,,86.7,0.9754,,,,,,,,,,,,,
aU2qFOCVPH,Burton_Snowboards_founded_1977,Family_Tree_Smooth_Operator,Directional_Camber_rocker_nose_camber_back,0.9614,,Dragonfly_600G_Core,0.9834,Dragonfly_600G_Core:0.9834|Super_Fly_600G_Core:0.0166,1199.99,0.9501,,Burton_com_US_Available_899_95,0.9839,,Korua_Dart_Cafe_Racer_Weston_Japow_Moss_Gentemstick_etc,0.9793,,Sintered_WFO,0.9510,,68-91kg,0.9301,,6.5,0.6799,6.5:0.6799|5-8_range:0.3201,New_to_Family_Tree_2026_first_year,0.9994,,29.06_28.06,0.9301,,8.8,0.9301,,Intermediate_Advanced,0.9002,,3_year_warranty_from_purchase_date,0.9976,,Highlight_of_Burton_testing_snowsurf_fun_springy,0.9865,,Audubon_bird_themed_topsheets_2026,0.9966,,Masanori_Takeuchi,0.9976,,,,,Austria_Keil_facility_Uttendorf,0.9991,,Great,0.9793,,Great,0.9793,,25.1,0.9301,,,,,117.5,0.9301,,,,,,,,All_Mountain_Powder,0.8313,,Burton,0.9999,,The_Channel_single_channel_system,0.9509,,Tapered_Directional,0.9532,,144_148_152_156_160_164,0.8642,144_148_152_156_160_164:0.8642|152_156_160_164:0.1358,2026,0.9991,,Unisex,0.9517,,45_degree_Carbon_Highlights_tip_to_tail,0.9532,,Snowboard,0.9991,,10.0,0.9608,,-12.5,0.9937,,Channel_base_hard_to_wax_and_scrape,0.9793,,FSC_Certified_C124994,0.8720,,54.0,0.9301,,Medium_snow_competent_firm_not_amazing,0.9793,,Yes_tip_to_tail_carbon_layer,0.9062,,,,,Really_fun_to_turn_tighter_radius_than_expected,0.9793,,,,,Fast,0.9793,,,,,10.0,0.9923,,All_Channel_compatible_bindings_best_with_EST,0.9060,,,,,Family_Tree_Sensei_by_Takeuchi,0.8108,,,,,,,,Poor,0.9793,,,,,Good,0.9793,,Good,0.9793,,Stable,0.9793,,Good,0.9793,
aiSeM4Zayv,Jones_Snowboards_Nidecker_US_Inc,Freecarver_6000s,True_Camber_full_tip_to_tail,0.9974,,Power_Core_triple_density_Bamboo_Paulownia_Poplar,0.9974,,1149.99,0.9974,,Available,0.8619,Available:0.8619|Pre_order:0.1381,Nidecker_Blade_Plus_699_95_stiffness_8_10,0.9466,,Sintered_8000_Base,0.8589,Sintered_8000_Base:0.8589|Sintered_9900_Base:0.1411,130_180lbs_59_82kg,0.9963,,6.0,0.9866,,2023_24_winter_season,0.9853,,32.8,0.9963,,6.5,0.9963,,Intermediate_to_Expert,0.9955,,Extended_warranty_via_product_registration,0.9940,,The_Good_Ride_independent_tested_on_154cm,0.9681,,FSC_Ash_Wood_Veneer,0.6120,FSC_Ash_Wood_Veneer:0.6120|Premium_Topsheet_updated:0.3880,Jeremy_Jones,0.9974,,6.6,0.8824,6.6:0.8824|6.16:0.1176,Dubai_UAE_SWS_factory,0.9968,,Excellent,0.9793,,Average,0.9758,,26.3,0.9974,,150_200plus_lbs_67_91plus_kg,0.9963,,1280.0,0.9963,,6.7,0.9963,,,,,Carving_All_Mountain,0.6707,Carving_All_Mountain:0.6707|Directional_freeride_carver:0.3293,Jones_Snowboards,0.9974,,2x4_Inserts_Standard_Pack,0.9974,,Tapered_Directional,0.9974,,150N_150_154N_154_158N_158_162,0.9790,150N_150_154N_154_158N_158_162:0.9790|154cm_158cm:0.0210,2027,0.9948,,Unisex,0.9974,,Biax_Fiberglass_dual_layer_dual_directional,0.9974,,Snowboard,0.9974,,Carving_Race_Boardercross_Freeride_All_Mountain,0.9970,,40.0,0.9963,,Very_one_dimensional_not_daily_driver_not_ideal_powder,0.9681,,1pct_for_the_Planet_Fair_Trade_certified,0.9912,,56.0,0.9963,,Icy_Snow_near_excellent_grip,0.9793,,BComp_Carbon_Flax_Stringer,0.9695,BComp_Carbon_Flax_Stringer:0.9695|Basalt_Power_Stringers_100pct_natural:0.0305,Recycled_ABS,0.9963,,Amazing_circle_carver_near_excellent_grip_poppy_flex_quiver,0.9681,,Traction_Tech_3_0_three_bumps_per_edge,0.9322,,Medium_Slow,0.9721,,Progressive_Sidecut,0.6672,,9.0,0.9963,,Standard_2x4_compatible_all_major_bindings,0.9955,,,,,,,,122.0,0.9963,,30_days_unused_buyer_pays_return,0.9963,,Poor,0.9758,,,,,Good,0.9758,,Good,0.9758,,Locked_In,0.9793,,Poor,0.9758,
